Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
5116282767,MLB $25K mini-MAX [150 Entry Max],189703744,$1,,,,,,,,,,,,1. Column A lists all of your contest entries for this draftgroup
5116282768,MLB $25K mini-MAX [150 Entry Max],189703744,$1,,,,,,,,,,,,2. Your current lineup is listed next to each entry (blank for reservations)
5116271371,MLB $20K mini-MAX [150 Entry Max],189703746,$0.50,,,,,,,,,,,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5116271372,MLB $20K mini-MAX [150 Entry Max],189703746,$0.50,,,,,,,,,,,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5116271373,MLB $20K mini-MAX [150 Entry Max],189703746,$0.50,,,,,,,,,,,,5. For faster processing only include entries you are changing in the file you upload
5116271374,MLB $20K mini-MAX [150 Entry Max],189703746,$0.50,,,,,,,,,,,,
5116271375,MLB $20K mini-MAX [150 Entry Max],189703746,$0.50,,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,,RP,Eduarniel Nunez (42665804),Eduarniel Nunez,42665804,P,4000,CWS@ATH 04/17/2026 09:40PM ET,ATH,0
,,,,,,,,,,,,,,,OF,Daulton Varsho (42664991),Daulton Varsho,42664991,OF,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,7.17
,,,,,,,,,,,,,,,SP,Mitch Bratt (42665542),Mitch Bratt,42665542,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,SP,Ricky Tiedemann (42665544),Ricky Tiedemann,42665544,P,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,0
,,,,,,,,,,,,,,,SP,Jake Bloss (42665548),Jake Bloss,42665548,P,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,0
,,,,,,,,,,,,,,,SP,Dylan Ray (42665568),Dylan Ray,42665568,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,RP,Adam Macko (42665571),Adam Macko,42665571,P,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,0
,,,,,,,,,,,,,,,RP,Blake Walston (42665576),Blake Walston,42665576,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,SP,Kohl Drake (42665583),Kohl Drake,42665583,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,RP,Bowden Francis (42665599),Bowden Francis,42665599,P,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,0
,,,,,,,,,,,,,,,RP,Tommy Nance (42665609),Tommy Nance,42665609,P,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,1.86
,,,,,,,,,,,,,,,RP,Tyler Rogers (42665633),Tyler Rogers,42665633,P,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,2.95
,,,,,,,,,,,,,,,RP,Kevin Ginkel (42665637),Kevin Ginkel,42665637,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,2.51
,,,,,,,,,,,,,,,RP,Justin Martinez (42665641),Justin Martinez,42665641,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,RP,Joe Mantiply (42665645),Joe Mantiply,42665645,P,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,4.91
,,,,,,,,,,,,,,,RP,Paul Sewald (42665657),Paul Sewald,42665657,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,3.34
,,,,,,,,,,,,,,,RP,Yimi Garcia (42665663),Yimi Garcia,42665663,P,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,0
,,,,,,,,,,,,,,,RP,Andrew Saalfrank (42665670),Andrew Saalfrank,42665670,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,RP,Philip Abner (42665672),Philip Abner,42665672,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,RP,Jonathan Loaisiga (42665691),Jonathan Loaisiga,42665691,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,2.18
,,,,,,,,,,,,,,,RP,Chase Lee (42665700),Chase Lee,42665700,P,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,0
,,,,,,,,,,,,,,,RP,Spencer Miles (42665705),Spencer Miles,42665705,P,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,5.28
,,,,,,,,,,,,,,,RP,Ryan Thompson (42665707),Ryan Thompson,42665707,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,2.57
,,,,,,,,,,,,,,,RP,Taylor Clarke (42665709),Taylor Clarke,42665709,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,2.64
,,,,,,,,,,,,,,,RP,A.J. Puk (42665712),A.J. Puk,42665712,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,RP,Braydon Fisher (42665726),Braydon Fisher,42665726,P,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,4.87
,,,,,,,,,,,,,,,RP,Lazaro Estrada (42665736),Lazaro Estrada,42665736,P,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,13.8
,,,,,,,,,,,,,,,RP,Juan Burgos (42665737),Juan Burgos,42665737,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,RP,Andrew Hoffmann (42665738),Andrew Hoffmann,42665738,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,5.48
,,,,,,,,,,,,,,,RP,Brendon Little (42665741),Brendon Little,42665741,P,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,-1.51
,,,,,,,,,,,,,,,RP,Brandyn Garcia (42665742),Brandyn Garcia,42665742,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,RP,Jeff Hoffman (42665774),Jeff Hoffman,42665774,P,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,4.64
,,,,,,,,,,,,,,,RP,Louis Varland (42665781),Louis Varland,42665781,P,4000,TOR@ARI 04/17/2026 09:40PM ET,TOR,5.42
,,,,,,,,,,,,,,,RP,Drey Jameson (42665782),Drey Jameson,42665782,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,SP,Cristian Mena (42665786),Cristian Mena,42665786,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,RP,Taylor Rashi (42665803),Taylor Rashi,42665803,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,3.28
,,,,,,,,,,,,,,,RP,Juan Morillo (42665808),Juan Morillo,42665808,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,2.48
,,,,,,,,,,,,,,,RP,Kade Strowd (42665811),Kade Strowd,42665811,P,4000,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,SP,Jake Miller (42665562),Jake Miller,42665562,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,0
,,,,,,,,,,,,,,,RP,Jack Anderson (42665569),Jack Anderson,42665569,P,4000,DET@BOS 04/17/2026 07:15PM ET,BOS,11.55
,,,,,,,,,,,,,,,SP,Yoniel Curet (42665574),Yoniel Curet,42665574,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,0
,,,,,,,,,,,,,,,SP,Ty Madden (42665575),Ty Madden,42665575,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,0
,,,,,,,,,,,,,,,SP,Jake Bennett (42665591),Jake Bennett,42665591,P,4000,DET@BOS 04/17/2026 07:15PM ET,BOS,0
,,,,,,,,,,,,,,,RP,Sawyer Gipson-Long (42665597),Sawyer Gipson-Long,42665597,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,0
,,,,,,,,,,,,,,,RP,Greg Weissert (42665608),Greg Weissert,42665608,P,4000,DET@BOS 04/17/2026 07:15PM ET,BOS,2.89
,,,,,,,,,,,,,,,RP,Will Vest (42665624),Will Vest,42665624,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,2.7
,,,,,,,,,,,,,,,RP,Danny Coulombe (42665636),Danny Coulombe,42665636,P,4000,DET@BOS 04/17/2026 07:15PM ET,BOS,1.21
,,,,,,,,,,,,,,,RP,Enmanuel De Jesus (42665646),Enmanuel De Jesus,42665646,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,3.84
,,,,,,,,,,,,,,,RP,Justin Slaten (42665653),Justin Slaten,42665653,P,4000,DET@BOS 04/17/2026 07:15PM ET,BOS,3.78
,,,,,,,,,,,,,,,RP,Drew Sommers (42665680),Drew Sommers,42665680,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,0
,,,,,,,,,,,,,,,RP,Aroldis Chapman (42665687),Aroldis Chapman,42665687,P,4000,DET@BOS 04/17/2026 07:15PM ET,BOS,3.42
,,,,,,,,,,,,,,,RP,Drew Anderson (42665694),Drew Anderson,42665694,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,2.38
,,,,,,,,,,,,,,,RP,Tyler Holton (42665725),Tyler Holton,42665725,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,2.31
,,,,,,,,,,,,,,,RP,Tyler Samaniego (42665729),Tyler Samaniego,42665729,P,4000,DET@BOS 04/17/2026 07:15PM ET,BOS,4.82
,,,,,,,,,,,,,,,RP,Brant Hurter (42665730),Brant Hurter,42665730,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,2.78
,,,,,,,,,,,,,,,RP,Kenley Jansen (42665744),Kenley Jansen,42665744,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,3.35
,,,,,,,,,,,,,,,RP,Garrett Whitlock (42665760),Garrett Whitlock,42665760,P,4000,DET@BOS 04/17/2026 07:15PM ET,BOS,3.96
,,,,,,,,,,,,,,,RP,Brenan Hanifee (42665762),Brenan Hanifee,42665762,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,0
,,,,,,,,,,,,,,,RP,Kyle Finnegan (42665765),Kyle Finnegan,42665765,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,2.68
,,,,,,,,,,,,,,,RP,Bailey Horn (42665766),Bailey Horn,42665766,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,0
,,,,,,,,,,,,,,,RP,Tyler Uberstine (42665771),Tyler Uberstine,42665771,P,4000,DET@BOS 04/17/2026 07:15PM ET,BOS,5.6
,,,,,,,,,,,,,,,RP,Connor Seabold (42665790),Connor Seabold,42665790,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,6.3
,,,,,,,,,,,,,,,RP,Grant Holman (42665792),Grant Holman,42665792,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,0
,,,,,,,,,,,,,,,RP,Ryan Watson (42665796),Ryan Watson,42665796,P,4000,DET@BOS 04/17/2026 07:15PM ET,BOS,0.92
,,,,,,,,,,,,,,,RP,Jovani Moran (42665802),Jovani Moran,42665802,P,4000,DET@BOS 04/17/2026 07:15PM ET,BOS,7.57
,,,,,,,,,,,,,,,RP,Zack Kelly (42665806),Zack Kelly,42665806,P,4000,DET@BOS 04/17/2026 07:15PM ET,BOS,1.4
,,,,,,,,,,,,,,,RP,Beau Brieske (42665809),Beau Brieske,42665809,P,4000,DET@BOS 04/17/2026 07:15PM ET,DET,0
,,,,,,,,,,,,,,,C,Ryan Jeffers (42664995),Ryan Jeffers,42664995,C,4000,CIN@MIN 04/17/2026 08:10PM ET,MIN,8.62
,,,,,,,,,,,,,,,SP,John Klein (42665550),John Klein,42665550,P,4000,CIN@MIN 04/17/2026 08:10PM ET,MIN,0
,,,,,,,,,,,,,,,SP,Connor Prielipp (42665564),Connor Prielipp,42665564,P,4000,CIN@MIN 04/17/2026 08:10PM ET,MIN,0
,,,,,,,,,,,,,,,SP,Julian Aguiar (42665580),Julian Aguiar,42665580,P,4000,CIN@MIN 04/17/2026 08:10PM ET,CIN,0
,,,,,,,,,,,,,,,SP,Kendry Rojas (42665581),Kendry Rojas,42665581,P,4000,CIN@MIN 04/17/2026 08:10PM ET,MIN,0
,,,,,,,,,,,,,,,RP,Travis Adams (42665595),Travis Adams,42665595,P,4000,CIN@MIN 04/17/2026 08:10PM ET,MIN,0
,,,,,,,,,,,,,,,RP,Cody Laweryson (42665626),Cody Laweryson,42665626,P,4000,CIN@MIN 04/17/2026 08:10PM ET,MIN,4.01
,,,,,,,,,,,,,,,RP,Luis Mey (42665632),Luis Mey,42665632,P,4000,CIN@MIN 04/17/2026 08:10PM ET,CIN,0
,,,,,,,,,,,,,,,RP,Anthony Banda (42665634),Anthony Banda,42665634,P,4000,CIN@MIN 04/17/2026 08:10PM ET,MIN,0.97
,,,,,,,,,,,,,,,RP,Brock Burke (42665655),Brock Burke,42665655,P,4000,CIN@MIN 04/17/2026 08:10PM ET,CIN,3.86
,,,,,,,,,,,,,,,RP,Graham Ashcraft (42665669),Graham Ashcraft,42665669,P,4000,CIN@MIN 04/17/2026 08:10PM ET,CIN,3.79
,,,,,,,,,,,,,,,RP,Zak Kent (42665671),Zak Kent,42665671,P,4000,CIN@MIN 04/17/2026 08:10PM ET,MIN,1.42
,,,,,,,,,,,,,,,RP,Pierce Johnson (42665675),Pierce Johnson,42665675,P,4000,CIN@MIN 04/17/2026 08:10PM ET,CIN,2.72
,,,,,,,,,,,,,,,SP,Jose Franco (42665679),Jose Franco,42665679,P,4000,CIN@MIN 04/17/2026 08:10PM ET,CIN,3.18
,,,,,,,,,,,,,,,RP,Garrett Acton (42665686),Garrett Acton,42665686,P,4000,CIN@MIN 04/17/2026 08:10PM ET,MIN,9.3
,,,,,,,,,,,,,,,RP,Cole Sands (42665706),Cole Sands,42665706,P,4000,CIN@MIN 04/17/2026 08:10PM ET,MIN,1.75
,,,,,,,,,,,,,,,RP,Emilio Pagan (42665711),Emilio Pagan,42665711,P,4000,CIN@MIN 04/17/2026 08:10PM ET,CIN,2.8
,,,,,,,,,,,,,,,RP,Kody Funderburk (42665724),Kody Funderburk,42665724,P,4000,CIN@MIN 04/17/2026 08:10PM ET,MIN,2.48
,,,,,,,,,,,,,,,RP,Sam Moll (42665734),Sam Moll,42665734,P,4000,CIN@MIN 04/17/2026 08:10PM ET,CIN,3.44
,,,,,,,,,,,,,,,RP,Caleb Ferguson (42665740),Caleb Ferguson,42665740,P,4000,CIN@MIN 04/17/2026 08:10PM ET,CIN,0
,,,,,,,,,,,,,,,RP,Zach Maxwell (42665751),Zach Maxwell,42665751,P,4000,CIN@MIN 04/17/2026 08:10PM ET,CIN,0
,,,,,,,,,,,,,,,SP,Connor Phillips (42665758),Connor Phillips,42665758,P,4000,CIN@MIN 04/17/2026 08:10PM ET,CIN,3.67
,,,,,,,,,,,,,,,SP,Tony Santillan (42665763),Tony Santillan,42665763,P,4000,CIN@MIN 04/17/2026 08:10PM ET,CIN,4.65
,,,,,,,,,,,,,,,RP,Eric Orze (42665768),Eric Orze,42665768,P,4000,CIN@MIN 04/17/2026 08:10PM ET,MIN,2.09
,,,,,,,,,,,,,,,RP,Kyle Nicolas (42665772),Kyle Nicolas,42665772,P,4000,CIN@MIN 04/17/2026 08:10PM ET,CIN,-0.43
,,,,,,,,,,,,,,,RP,Taylor Rogers (42665778),Taylor Rogers,42665778,P,4000,CIN@MIN 04/17/2026 08:10PM ET,MIN,2.16
,,,,,,,,,,,,,,,RP,Andrew Morris (42665798),Andrew Morris,42665798,P,4000,CIN@MIN 04/17/2026 08:10PM ET,MIN,5.15
,,,,,,,,,,,,,,,RP,Justin Topa (42665799),Justin Topa,42665799,P,4000,CIN@MIN 04/17/2026 08:10PM ET,MIN,1.19
,,,,,,,,,,,,,,,1B,Jake Bauers (42664993),Jake Bauers,42664993,1B,4000,MIL@MIA 04/17/2026 07:10PM ET,MIL,8.29
,,,,,,,,,,,,,,,RP,William Kempner (42665577),William Kempner,42665577,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIA,0
,,,,,,,,,,,,,,,RP,Josh White (42665587),Josh White,42665587,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIA,0
,,,,,,,,,,,,,,,RP,Carlos Rodriguez (42665594),Carlos Rodriguez,42665594,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIL,0
,,,,,,,,,,,,,,,SP,Bradley Blalock (42665601),Bradley Blalock,42665601,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIA,0
,,,,,,,,,,,,,,,RP,Rob Zastryzny (42665607),Rob Zastryzny,42665607,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Andrew Nardi (42665630),Andrew Nardi,42665630,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIA,2.87
,,,,,,,,,,,,,,,RP,Angel Zerpa (42665631),Angel Zerpa,42665631,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIL,0.99
,,,,,,,,,,,,,,,RP,Michael Petersen (42665647),Michael Petersen,42665647,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIA,3.51
,,,,,,,,,,,,,,,RP,Lake Bachar (42665648),Lake Bachar,42665648,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIA,7.37
,,,,,,,,,,,,,,,RP,Abner Uribe (42665654),Abner Uribe,42665654,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIL,2.39
,,,,,,,,,,,,,,,RP,DL Hall (42665668),DL Hall,42665668,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIL,4.04
,,,,,,,,,,,,,,,RP,Cade Gibson (42665688),Cade Gibson,42665688,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIA,0
,,,,,,,,,,,,,,,RP,Anthony Bender (42665689),Anthony Bender,42665689,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIA,2.17
,,,,,,,,,,,,,,,RP,John King (42665703),John King,42665703,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIA,3.01
,,,,,,,,,,,,,,,RP,Aaron Ashby (42665715),Aaron Ashby,42665715,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIL,6.74
,,,,,,,,,,,,,,,RP,Trevor Megill (42665716),Trevor Megill,42665716,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIL,0.53
,,,,,,,,,,,,,,,RP,Grant Anderson (42665743),Grant Anderson,42665743,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIL,2.79
,,,,,,,,,,,,,,,RP,Tyler Phillips (42665746),Tyler Phillips,42665746,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIA,7.76
,,,,,,,,,,,,,,,RP,Craig Yoho (42665752),Craig Yoho,42665752,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Calvin Faucher (42665769),Calvin Faucher,42665769,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIA,3.64
,,,,,,,,,,,,,,,RP,Easton McGee (42665776),Easton McGee,42665776,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIL,1.65
,,,,,,,,,,,,,,,RP,Ronny Henriquez (42665779),Ronny Henriquez,42665779,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIA,0
,,,,,,,,,,,,,,,RP,Jared Koenig (42665783),Jared Koenig,42665783,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIL,3.42
,,,,,,,,,,,,,,,RP,Pete Fairbanks (42665810),Pete Fairbanks,42665810,P,4000,MIL@MIA 04/17/2026 07:10PM ET,MIA,1.57
,,,,,,,,,,,,,,,2B/3B,Willi Castro (42664996),Willi Castro,42664996,2B/3B,4000,LAD@COL 04/17/2026 08:40PM ET,COL,6.12
,,,,,,,,,,,,,,,RP,Jake Cousins (42665547),Jake Cousins,42665547,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,0
,,,,,,,,,,,,,,,SP,Gabriel Hughes (42665552),Gabriel Hughes,42665552,P,4000,LAD@COL 04/17/2026 08:40PM ET,COL,0
,,,,,,,,,,,,,,,SP,Nick Nastrini (42665566),Nick Nastrini,42665566,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,0
,,,,,,,,,,,,,,,RP,RJ Petit (42665570),RJ Petit,42665570,P,4000,LAD@COL 04/17/2026 08:40PM ET,COL,0
,,,,,,,,,,,,,,,RP,Brusdar Graterol (42665573),Brusdar Graterol,42665573,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,0
,,,,,,,,,,,,,,,RP,Ronan Kopp (42665579),Ronan Kopp,42665579,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,0
,,,,,,,,,,,,,,,RP,Jeff Criswell (42665584),Jeff Criswell,42665584,P,4000,LAD@COL 04/17/2026 08:40PM ET,COL,0
,,,,,,,,,,,,,,,RP,Welinton Herrera (42665590),Welinton Herrera,42665590,P,4000,LAD@COL 04/17/2026 08:40PM ET,COL,0
,,,,,,,,,,,,,,,SP,Pierson Ohl (42665600),Pierson Ohl,42665600,P,4000,LAD@COL 04/17/2026 08:40PM ET,COL,0
,,,,,,,,,,,,,,,RP,Carson Palmquist (42665602),Carson Palmquist,42665602,P,4000,LAD@COL 04/17/2026 08:40PM ET,COL,0
,,,,,,,,,,,,,,,RP,Luis Peralta (42665603),Luis Peralta,42665603,P,4000,LAD@COL 04/17/2026 08:40PM ET,COL,0
,,,,,,,,,,,,,,,RP,Seth Halvorsen (42665605),Seth Halvorsen,42665605,P,4000,LAD@COL 04/17/2026 08:40PM ET,COL,0
,,,,,,,,,,,,,,,RP,Alex Vesia (42665613),Alex Vesia,42665613,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,3.94
,,,,,,,,,,,,,,,RP,Juan Mejia (42665620),Juan Mejia,42665620,P,4000,LAD@COL 04/17/2026 08:40PM ET,COL,1.11
,,,,,,,,,,,,,,,RP,Zach Agnos (42665627),Zach Agnos,42665627,P,4000,LAD@COL 04/17/2026 08:40PM ET,COL,2.37
,,,,,,,,,,,,,,,RP,Kyle Hurt (42665628),Kyle Hurt,42665628,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,4.45
,,,,,,,,,,,,,,,RP,Tanner Scott (42665635),Tanner Scott,42665635,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,3.05
,,,,,,,,,,,,,,,RP,Victor Vodnik (42665651),Victor Vodnik,42665651,P,4000,LAD@COL 04/17/2026 08:40PM ET,COL,2.31
,,,,,,,,,,,,,,,RP,Sammy Peralta (42665656),Sammy Peralta,42665656,P,4000,LAD@COL 04/17/2026 08:40PM ET,COL,0
,,,,,,,,,,,,,,,RP,Will Klein (42665683),Will Klein,42665683,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,6.37
,,,,,,,,,,,,,,,RP,Jimmy Herget (42665692),Jimmy Herget,42665692,P,4000,LAD@COL 04/17/2026 08:40PM ET,COL,3.01
,,,,,,,,,,,,,,,RP,Brennan Bernardino (42665704),Brennan Bernardino,42665704,P,4000,LAD@COL 04/17/2026 08:40PM ET,COL,2.48
,,,,,,,,,,,,,,,RP,Jack Dreyer (42665735),Jack Dreyer,42665735,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,3.44
,,,,,,,,,,,,,,,RP,Jake Eder (42665739),Jake Eder,42665739,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,0
,,,,,,,,,,,,,,,RP,Blake Treinen (42665749),Blake Treinen,42665749,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,3.42
,,,,,,,,,,,,,,,RP,Ben Casparius (42665755),Ben Casparius,42665755,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,0.5
,,,,,,,,,,,,,,,RP,Paul Gervase (42665767),Paul Gervase,42665767,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,0
,,,,,,,,,,,,,,,RP,Edwin Diaz (42665780),Edwin Diaz,42665780,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,3.82
,,,,,,,,,,,,,,,RP,Brock Stewart (42665789),Brock Stewart,42665789,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,0
,,,,,,,,,,,,,,,RP,Edgardo Henriquez (42665801),Edgardo Henriquez,42665801,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,2.37
,,,,,,,,,,,,,,,RP,Evan Phillips (42665805),Evan Phillips,42665805,P,4000,LAD@COL 04/17/2026 08:40PM ET,LAD,0
,,,,,,,,,,,,,,,RP,Jaden Hill (42665807),Jaden Hill,42665807,P,4000,LAD@COL 04/17/2026 08:40PM ET,COL,2.65
,,,,,,,,,,,,,,,OF,Cam Smith (42664990),Cam Smith,42664990,OF,4000,STL@HOU 04/17/2026 08:10PM ET,HOU,8.25
,,,,,,,,,,,,,,,SP,Tink Hence (42665555),Tink Hence,42665555,P,4000,STL@HOU 04/17/2026 08:10PM ET,STL,0
,,,,,,,,,,,,,,,RP,Cooper Hjerpe (42665560),Cooper Hjerpe,42665560,P,4000,STL@HOU 04/17/2026 08:10PM ET,STL,0
,,,,,,,,,,,,,,,RP,Bennett Sousa (42665604),Bennett Sousa,42665604,P,4000,STL@HOU 04/17/2026 08:10PM ET,HOU,0
,,,,,,,,,,,,,,,RP,Matt Svanson (42665606),Matt Svanson,42665606,P,4000,STL@HOU 04/17/2026 08:10PM ET,STL,-0.66
,,,,,,,,,,,,,,,RP,Ryne Stanek (42665611),Ryne Stanek,42665611,P,4000,STL@HOU 04/17/2026 08:10PM ET,STL,1.86
,,,,,,,,,,,,,,,SP,Riley O'Brien (42665616),Riley O'Brien,42665616,P,4000,STL@HOU 04/17/2026 08:10PM ET,STL,5.02
,,,,,,,,,,,,,,,RP,Ryan Fernandez (42665618),Ryan Fernandez,42665618,P,4000,STL@HOU 04/17/2026 08:10PM ET,STL,5.35
,,,,,,,,,,,,,,,RP,Christian Roa (42665649),Christian Roa,42665649,P,4000,STL@HOU 04/17/2026 08:10PM ET,HOU,1.36
,,,,,,,,,,,,,,,RP,Chris Roycroft (42665652),Chris Roycroft,42665652,P,4000,STL@HOU 04/17/2026 08:10PM ET,STL,-0.71
,,,,,,,,,,,,,,,RP,Steven Okert (42665658),Steven Okert,42665658,P,4000,STL@HOU 04/17/2026 08:10PM ET,HOU,2.61
,,,,,,,,,,,,,,,RP,Bryan Abreu (42665666),Bryan Abreu,42665666,P,4000,STL@HOU 04/17/2026 08:10PM ET,HOU,1.11
,,,,,,,,,,,,,,,RP,JoJo Romero (42665673),JoJo Romero,42665673,P,4000,STL@HOU 04/17/2026 08:10PM ET,STL,3.25
,,,,,,,,,,,,,,,RP,Justin Bruihl (42665678),Justin Bruihl,42665678,P,4000,STL@HOU 04/17/2026 08:10PM ET,STL,0.66
,,,,,,,,,,,,,,,RP,Kai-Wei Teng (42665685),Kai-Wei Teng,42665685,P,4000,STL@HOU 04/17/2026 08:10PM ET,HOU,5.03
,,,,,,,,,,,,,,,RP,Bryan King (42665695),Bryan King,42665695,P,4000,STL@HOU 04/17/2026 08:10PM ET,HOU,4.49
,,,,,,,,,,,,,,,RP,Jayden Murray (42665702),Jayden Murray,42665702,P,4000,STL@HOU 04/17/2026 08:10PM ET,HOU,3.5
,,,,,,,,,,,,,,,RP,Josh Hader (42665714),Josh Hader,42665714,P,4000,STL@HOU 04/17/2026 08:10PM ET,HOU,0
,,,,,,,,,,,,,,,RP,Matt Pushard (42665720),Matt Pushard,42665720,P,4000,STL@HOU 04/17/2026 08:10PM ET,STL,-4.15
,,,,,,,,,,,,,,,RP,Enyel De Los Santos (42665727),Enyel De Los Santos,42665727,P,4000,STL@HOU 04/17/2026 08:10PM ET,HOU,3.67
